test_acc,test_f1,test_auc,best_f1,best_auc,best_epoch,fold,model,iter
0.8512396694214877,0.8409189295552931,0.9550828591218521,0.8409189295552931,0.9550828591218521,19.0,,simulated_local_1,7.0
0.8512396694214877,0.8378808670944816,0.9362066049341616,0.8378808670944816,0.9362066049341616,35.0,,simulated_local_2,7.0
0.8264462809917356,0.8086596164456102,0.9350108462861716,0.8086596164456102,0.9350108462861716,33.0,,simulated_local_3,7.0
0.8429752066115702,0.8238695239605088,0.9273020012239479,0.8238695239605088,0.9273020012239479,23.0,,simulated_local_4,7.0
0.8347107438016529,0.8265328610783155,0.9504396776437138,,,,,fedavg,7.0
0.859504132231405,0.856639623761975,0.9504602355849778,0.856639623761975,0.9504602355849778,27.0,,vlocal,8.0
0.859504132231405,0.8571123968672522,0.9545461799938678,0.8571123968672522,0.9545461799938678,13.0,,simulated_local_0,8.0
0.8347107438016529,0.8303354399611084,0.9437760106737008,0.8303354399611084,0.9437760106737008,39.0,,simulated_local_1,8.0
0.8512396694214877,0.8418626827717737,0.937245217200472,0.8418626827717737,0.937245217200472,40.0,,simulated_local_2,8.0
0.859504132231405,0.8563375540276439,0.948236554001259,0.8563375540276439,0.948236554001259,30.0,,simulated_local_3,8.0
0.8347107438016529,0.8185040534057374,0.9170655173399583,0.8185040534057374,0.9170655173399583,39.0,,simulated_local_4,8.0
0.8429752066115702,0.8340373431282522,0.948939892694797,,,,,fedavg,8.0
0.859504132231405,0.8550939256821609,0.9457970721052101,0.8550939256821609,0.9457970721052101,15.0,,vlocal,9.0
0.859504132231405,0.8526433062886708,0.9452335680875642,0.8526433062886708,0.9452335680875642,20.0,,simulated_local_0,9.0
0.8512396694214877,0.8413698365670921,0.9574244170478707,0.8413698365670921,0.9574244170478707,46.0,,simulated_local_1,9.0
0.8429752066115702,0.8328904219093237,0.9422222503361227,0.8328904219093237,0.9422222503361227,25.0,,simulated_local_2,9.0
0.8512396694214877,0.8414881083254963,0.9381661834775106,0.8414881083254963,0.9381661834775106,19.0,,simulated_local_3,9.0
0.8347107438016529,0.8255433119069483,0.9364684387605541,0.8255433119069483,0.9364684387605541,46.0,,simulated_local_4,9.0
0.8429752066115702,0.8353576669185588,0.9509786002124103,,,,,fedavg,9.0
0.8677685950413223,0.865081830905481,0.9572478075733928,0.865081830905481,0.9572478075733928,16.0,,vlocal,10.0
0.859504132231405,0.8545895259382397,0.9424325967773186,0.8545895259382397,0.9424325967773186,1.0,,simulated_local_0,10.0
0.859504132231405,0.8510670494197614,0.9562859744820477,0.8510670494197614,0.9562859744820477,1.0,,simulated_local_1,10.0
0.8429752066115702,0.8374882767566786,0.9448230687707605,0.8374882767566786,0.9448230687707605,19.0,,simulated_local_2,10.0
0.8347107438016529,0.8333246104098964,0.9535058572378412,0.8333246104098964,0.9535058572378412,2.0,,simulated_local_3,10.0
0.8181818181818182,0.7993009720980853,0.9245515511055731,0.7993009720980853,0.9245515511055731,42.0,,simulated_local_4,10.0
0.8760330578512396,0.869908878999788,0.951591875560962,,,,,fedavg,10.0
0.8760330578512396,0.8714608030116051,0.958538162761708,0.8714608030116051,0.958538162761708,30.0,,vlocal,11.0
0.8512396694214877,0.8386885841431294,0.9459073349403513,0.8386885841431294,0.9459073349403513,9.0,,simulated_local_0,11.0
0.8677685950413223,0.8626318423109867,0.9349016679597759,0.8626318423109867,0.9349016679597759,27.0,,simulated_local_1,11.0
0.8512396694214877,0.8366982733127574,0.9505823352772018,0.8366982733127574,0.9505823352772018,3.0,,simulated_local_2,11.0
0.8347107438016529,0.8265771661493587,0.937476118831469,0.8265771661493587,0.937476118831469,36.0,,simulated_local_3,11.0
0.8264462809917356,0.8161848522568017,0.9366585637128568,0.8161848522568017,0.9366585637128568,41.0,,simulated_local_4,11.0
0.8512396694214877,0.8350765576320551,0.949957719440725,,,,,fedavg,11.0
0.8842975206611571,0.8758684841329469,0.9525664050086924,0.8758684841329469,0.9525664050086924,47.0,,vlocal,12.0
0.8347107438016529,0.822125004849739,0.9501026637637556,0.822125004849739,0.9501026637637556,47.0,,simulated_local_0,12.0
0.8512396694214877,0.8362429435225647,0.9480243547723411,0.8362429435225647,0.9480243547723411,7.0,,simulated_local_1,12.0
0.8429752066115702,0.8241377036467799,0.9472495011725494,0.8241377036467799,0.9472495011725494,32.0,,simulated_local_2,12.0
0.8512396694214877,0.8405059488907679,0.9430205020963048,0.8405059488907679,0.9430205020963048,3.0,,simulated_local_3,12.0
0.8347107438016529,0.8125486164031975,0.9348325618298504,0.8125486164031975,0.9348325618298504,14.0,,simulated_local_4,12.0
0.8512396694214877,0.8358043242340761,0.9545130124148701,,,,,fedavg,12.0
