test_acc,test_f1,test_auc,best_epoch,fold,model,iter
0.6694214876033058,0.6034102783319084,0.885661106630759,49.0,,vlocal,7.0
0.6115702479338843,0.5310449124008446,0.8727995610354146,42.0,,simulated_local_0,7.0
0.628099173553719,0.5424197640576304,0.8709923477220879,10.0,,simulated_local_1,7.0
0.6198347107438017,0.5337044330392446,0.8707005454709604,23.0,,simulated_local_2,7.0
0.6033057851239669,0.5109133290951473,0.8718832720499876,34.0,,simulated_local_3,7.0
0.6198347107438017,0.5354517392006598,0.8639866011525856,35.0,,simulated_local_4,7.0
0.6115702479338843,0.5282467532467533,0.8740241376385879,,,fedavg,7.0
0.6859504132231405,0.6227589759511162,0.8922400878706548,43.0,,vlocal,8.0
0.6115702479338843,0.5300230698427543,0.8765893392666895,8.0,,simulated_local_0,8.0
0.6363636363636364,0.5587098851561662,0.8747199629019492,3.0,,simulated_local_1,8.0
0.6446280991735537,0.5668748346329241,0.8790520968341992,12.0,,simulated_local_2,8.0
0.6115702479338843,0.5246922331179538,0.8706371484993972,0.0,,simulated_local_3,8.0
0.6198347107438017,0.544291067209231,0.8707071706263985,39.0,,simulated_local_4,8.0
0.628099173553719,0.5528329338246692,0.8782791558973434,,,fedavg,8.0
0.7024793388429752,0.6377472453870685,0.8858223554178312,33.0,,vlocal,9.0
0.6363636363636364,0.5601255182425714,0.8804919679393254,7.0,,simulated_local_0,9.0
0.6363636363636364,0.5647704912167723,0.8814404010308096,21.0,,simulated_local_1,9.0
0.6446280991735537,0.5685289636501497,0.8748045584423929,19.0,,simulated_local_2,9.0
0.628099173553719,0.5542581505211761,0.8869101577536427,47.0,,simulated_local_3,9.0
0.6528925619834711,0.579321281520695,0.8727164982682796,21.0,,simulated_local_4,9.0
0.628099173553719,0.5585131122321204,0.8816198153894761,,,fedavg,9.0
0.7107438016528925,0.6563471097955869,0.8873393564238812,42.0,,vlocal,10.0
0.6528925619834711,0.5883414735852154,0.8807141993842471,3.0,,simulated_local_0,10.0
0.6446280991735537,0.5740411104047468,0.8860350299283158,22.0,,simulated_local_1,10.0
0.6446280991735537,0.5722085077456979,0.8778715091918387,3.0,,simulated_local_2,10.0
0.6446280991735537,0.5738925106514039,0.8810188119288036,0.0,,simulated_local_3,10.0
0.6528925619834711,0.5875807252856433,0.8807556168846745,23.0,,simulated_local_4,10.0
0.6363636363636364,0.5729759221494758,0.883569493079162,,,fedavg,10.0
0.7355371900826446,0.6779686751466633,0.887850844319628,26.0,,vlocal,11.0
0.6859504132231405,0.6251082251082251,0.8914836552061943,44.0,,simulated_local_0,11.0
0.6611570247933884,0.6003901445769757,0.8901763800308272,32.0,,simulated_local_1,11.0
0.6694214876033058,0.5960240946707801,0.8816846500130338,1.0,,simulated_local_2,11.0
0.6611570247933884,0.5939013287498135,0.8847876038524825,31.0,,simulated_local_3,11.0
0.6776859504132231,0.6280920181746626,0.8853455950526314,47.0,,simulated_local_4,11.0
0.6694214876033058,0.6117075366291667,0.8893120089644608,,,fedavg,11.0
0.743801652892562,0.6931399311962887,0.8973891625565682,45.0,,vlocal,12.0
0.6776859504132231,0.6140383977282372,0.8872731433665819,49.0,,simulated_local_0,12.0
0.6694214876033058,0.6141438306510075,0.8885837272504534,3.0,,simulated_local_1,12.0
0.6776859504132231,0.6205360818213483,0.896876911219272,29.0,,simulated_local_2,12.0
0.6611570247933884,0.5980167703412812,0.8852419522471713,27.0,,simulated_local_3,12.0
0.6694214876033058,0.6113899323816678,0.8874134553432981,14.0,,simulated_local_4,12.0
0.6776859504132231,0.6191455531580923,0.8912786755485324,,,fedavg,12.0
0.7107438016528925,0.6571163270307393,0.8952029337349091,21.0,,vlocal,13.0
0.7107438016528925,0.654396207825166,0.8956860858187817,49.0,,simulated_local_0,13.0
0.7107438016528925,0.6537232419585361,0.895846099246585,12.0,,simulated_local_1,13.0
0.6859504132231405,0.6308376840677146,0.8840341401293117,27.0,,simulated_local_2,13.0
0.6942148760330579,0.6383493814783455,0.8893098820804205,15.0,,simulated_local_3,13.0
0.6859504132231405,0.6397477789521493,0.8939258453172418,1.0,,simulated_local_4,13.0
0.7107438016528925,0.6597020377429694,0.8943249625156671,,,fedavg,13.0
0.7355371900826446,0.6838785981780406,0.9000175835691311,18.0,,vlocal,14.0
0.71900826446281,0.6719220451588378,0.8954919329080192,0.0,,simulated_local_0,14.0
0.7272727272727273,0.6780422262349973,0.8967732917508175,31.0,,simulated_local_1,14.0
0.71900826446281,0.6711408880418737,0.8898552003879665,21.0,,simulated_local_2,14.0
0.7355371900826446,0.6878898813181399,0.8992401066371027,17.0,,simulated_local_3,14.0
0.7024793388429752,0.6536982823389206,0.8929766799702966,0.0,,simulated_local_4,14.0
0.71900826446281,0.6719220451588378,0.8965863262479999,,,fedavg,14.0
0.7520661157024794,0.7085694985381505,0.9020481006535602,15.0,,vlocal,15.0
0.7355371900826446,0.688507268672558,0.8950289014425186,17.0,,simulated_local_0,15.0
0.71900826446281,0.6688410765018724,0.8978071569702655,12.0,,simulated_local_1,15.0
0.71900826446281,0.6664316717453306,0.895947790258461,0.0,,simulated_local_2,15.0
0.71900826446281,0.6741952589707245,0.8976710960142779,35.0,,simulated_local_3,15.0
0.71900826446281,0.6689757357330214,0.8951143731769367,0.0,,simulated_local_4,15.0
0.7355371900826446,0.688235063700562,0.8977228139915122,,,fedavg,15.0
0.7603305785123967,0.7162391327680584,0.8983152651964568,7.0,,vlocal,16.0
0.743801652892562,0.6896125153719495,0.900056530561577,45.0,,simulated_local_0,16.0
0.7520661157024794,0.7049921341676099,0.8992954940085065,2.0,,simulated_local_1,16.0
0.71900826446281,0.6673688100517369,0.8954760351738806,17.0,,simulated_local_2,16.0
0.7272727272727273,0.6805215650779726,0.8972800015505074,0.0,,simulated_local_3,16.0
0.7355371900826446,0.6913947840777109,0.8967841942098855,0.0,,simulated_local_4,16.0
0.743801652892562,0.6994380021762278,0.8986588738661773,,,fedavg,16.0
0.7520661157024794,0.7063111315882934,0.8979940237849529,1.0,,vlocal,17.0
0.7355371900826446,0.688507268672558,0.8958686834087637,0.0,,simulated_local_0,17.0
0.7520661157024794,0.7082534291734731,0.8994393276470657,15.0,,simulated_local_1,17.0
0.7355371900826446,0.6908384822570931,0.8975039235660485,0.0,,simulated_local_2,17.0
0.7520661157024794,0.7044372671331919,0.9004863078606309,35.0,,simulated_local_3,17.0
0.7272727272727273,0.680208786428882,0.8981762888494759,0.0,,simulated_local_4,17.0
0.7355371900826446,0.6913947840777109,0.8980042538976021,,,fedavg,17.0
0.7520661157024794,0.7018404853513883,0.9022519106332811,3.0,,vlocal,18.0
0.743801652892562,0.6996539092543385,0.8977692025356134,0.0,,simulated_local_0,18.0
0.7603305785123967,0.7172970010179314,0.903306072277008,16.0,,simulated_local_1,18.0
0.7272727272727273,0.6801918456020452,0.8980489892527836,0.0,,simulated_local_2,18.0
0.7603305785123967,0.7128327855600584,0.903196552161928,26.0,,simulated_local_3,18.0
0.7355371900826446,0.6854357908294401,0.8991249295206795,44.0,,simulated_local_4,18.0
0.743801652892562,0.6944721691112212,0.9003757134946423,,,fedavg,18.0
0.7603305785123967,0.7174881439344248,0.908387315167682,41.0,,vlocal,19.0
0.7603305785123967,0.7172970010179314,0.9005668176660103,0.0,,simulated_local_0,19.0
0.7603305785123967,0.7162391327680584,0.8974905611148151,1.0,,simulated_local_1,19.0
0.7355371900826446,0.6864289510127042,0.8987287100508369,0.0,,simulated_local_2,19.0
0.7603305785123967,0.7166947843480613,0.9020130837518561,11.0,,simulated_local_3,19.0
0.7024793388429752,0.6512422468543947,0.8967378178243212,22.0,,simulated_local_4,19.0
0.7520661157024794,0.7076683848302473,0.9011000462939586,,,fedavg,19.0
0.768595041322314,0.7240658958054644,0.9120351316822133,42.0,,vlocal,20.0
0.7603305785123967,0.716590920241021,0.9040424649738609,37.0,,simulated_local_0,20.0
0.7603305785123967,0.7103917361511702,0.904461513190449,0.0,,simulated_local_1,20.0
0.7520661157024794,0.7033168785633187,0.902800241695594,9.0,,simulated_local_2,20.0
0.7603305785123967,0.7162217789177037,0.8978914674085396,35.0,,simulated_local_3,20.0
0.7355371900826446,0.690384845720814,0.9030645596671434,1.0,,simulated_local_4,20.0
0.7603305785123967,0.7103917361511702,0.9049194802664662,,,fedavg,20.0
0.7520661157024794,0.6996451773797422,0.9057453524459256,6.0,,vlocal,21.0
0.768595041322314,0.7235197309577475,0.9025107630515996,39.0,,simulated_local_0,21.0
0.768595041322314,0.7241729962134221,0.9056129333359693,0.0,,simulated_local_1,21.0
0.7603305785123967,0.7147544092033231,0.9057799807395042,34.0,,simulated_local_2,21.0
0.7603305785123967,0.7158062323351579,0.9090894042324734,9.0,,simulated_local_3,21.0
0.7520661157024794,0.7065124127115856,0.9068135724623715,2.0,,simulated_local_4,21.0
0.7603305785123967,0.7097384708954956,0.9065539687069792,,,fedavg,21.0
0.7603305785123967,0.7187851665124392,0.900831897444608,44.0,,vlocal,22.0
0.768595041322314,0.7236727510364631,0.9075763409250241,1.0,,simulated_local_0,22.0
0.7768595041322314,0.7350927360101672,0.9045335492106874,32.0,,simulated_local_1,22.0
0.7520661157024794,0.7064688601878684,0.9062166332846499,1.0,,simulated_local_2,22.0
0.768595041322314,0.7241729962134221,0.9093095987674132,0.0,,simulated_local_3,22.0
0.7603305785123967,0.7097384708954956,0.9086130044356464,0.0,,simulated_local_4,22.0
0.7768595041322314,0.7350927360101672,0.9072654667054696,,,fedavg,22.0
0.7768595041322314,0.7309533492261523,0.9084979644345643,8.0,,vlocal,23.0
0.7768595041322314,0.7350927360101672,0.9079543130862128,0.0,,simulated_local_0,23.0
0.7768595041322314,0.7350927360101672,0.9081869220590101,0.0,,simulated_local_1,23.0
0.768595041322314,0.7241729962134221,0.904225352577102,0.0,,simulated_local_2,23.0
0.768595041322314,0.7241729962134221,0.90549766399955,0.0,,simulated_local_3,23.0
0.768595041322314,0.7236727510364631,0.9084944315566307,0.0,,simulated_local_4,23.0
0.7768595041322314,0.7350927360101672,0.9083550504876218,,,fedavg,23.0
0.7768595041322314,0.7310055059048151,0.9120376114812418,19.0,,vlocal,24.0
0.7851239669421488,0.7430022146599687,0.9085139237397516,1.0,,simulated_local_0,24.0
0.7768595041322314,0.7350927360101672,0.9085433774127258,2.0,,simulated_local_1,24.0
0.7768595041322314,0.7365519727089975,0.9082262781404784,2.0,,simulated_local_2,24.0
0.768595041322314,0.7241729962134221,0.9103169736197841,0.0,,simulated_local_3,24.0
0.7520661157024794,0.7041608705106109,0.906474880237039,0.0,,simulated_local_4,24.0
0.768595041322314,0.7236727510364631,0.9080053585864584,,,fedavg,24.0
0.7851239669421488,0.7423733341998563,0.9092050239047207,11.0,,vlocal,25.0
0.7768595041322314,0.7350927360101672,0.9086833052523249,0.0,,simulated_local_0,25.0
0.7851239669421488,0.7430022146599687,0.9090947944311025,12.0,,simulated_local_1,25.0
0.768595041322314,0.718279303287952,0.9126864459289631,4.0,,simulated_local_2,25.0
0.7768595041322314,0.732060563350204,0.9095756077461867,0.0,,simulated_local_3,25.0
0.743801652892562,0.6963937762163925,0.9089954981350526,35.0,,simulated_local_4,25.0
0.768595041322314,0.7236727510364631,0.9101093296273083,,,fedavg,25.0
0.7768595041322314,0.7332136611515769,0.9039006579839688,11.0,,vlocal,26.0
0.7768595041322314,0.7315822296862646,0.9128721776908889,1.0,,simulated_local_0,26.0
0.768595041322314,0.7236727510364631,0.9109549308610025,0.0,,simulated_local_1,26.0
0.768595041322314,0.7236727510364631,0.9102445035813813,0.0,,simulated_local_2,26.0
0.7768595041322314,0.7350927360101672,0.9091354758920569,0.0,,simulated_local_3,26.0
0.768595041322314,0.7230834683587845,0.9109499963077989,0.0,,simulated_local_4,26.0
0.7768595041322314,0.7350927360101672,0.9092012248879897,,,fedavg,26.0
0.7768595041322314,0.7309533492261523,0.9143636683879923,12.0,,vlocal,27.0
0.7851239669421488,0.7430022146599687,0.912236574444926,1.0,,simulated_local_0,27.0
0.7768595041322314,0.7315822296862646,0.9139607297871291,4.0,,simulated_local_1,27.0
0.7768595041322314,0.7350927360101672,0.9094316425518022,0.0,,simulated_local_2,27.0
0.768595041322314,0.725153921069897,0.911900406611411,0.0,,simulated_local_3,27.0
0.768595041322314,0.7230834683587845,0.9094922768722145,0.0,,simulated_local_4,27.0
0.7768595041322314,0.7315822296862646,0.9122420765875826,,,fedavg,27.0
0.7768595041322314,0.7352354425122011,0.912962684272056,18.0,,vlocal,28.0
0.7851239669421488,0.7430022146599687,0.9132878874554822,0.0,,simulated_local_0,28.0
0.7851239669421488,0.7435994471807142,0.9113000670363227,19.0,,simulated_local_1,28.0
0.7768595041322314,0.7345034533324886,0.9121472566018136,11.0,,simulated_local_2,28.0
0.7851239669421488,0.7430022146599687,0.9069108184809412,20.0,,simulated_local_3,28.0
0.7768595041322314,0.7315822296862646,0.912521245130816,0.0,,simulated_local_4,28.0
0.7768595041322314,0.7315822296862646,0.911603763686869,,,fedavg,28.0
0.7768595041322314,0.7374218374218375,0.9083209005470175,28.0,,vlocal,29.0
0.7851239669421488,0.7444235658229248,0.9153016960338825,24.0,,simulated_local_0,29.0
0.7768595041322314,0.7346564734112042,0.9141204920775022,4.0,,simulated_local_1,29.0
0.7851239669421488,0.743900606549266,0.9078125242993497,10.0,,simulated_local_2,29.0
0.7851239669421488,0.7430022146599687,0.9080928934581168,3.0,,simulated_local_3,29.0
0.768595041322314,0.7265172297347704,0.9079085274042209,6.0,,simulated_local_4,29.0
0.7851239669421488,0.743900606549266,0.909785824812367,,,fedavg,29.0
0.7768595041322314,0.7345034533324886,0.9066340068121508,0.0,,vlocal,30.0
0.7851239669421488,0.7412476902146323,0.9067188280768542,49.0,,simulated_local_0,30.0
0.7933884297520661,0.7534731842138963,0.9140912356723486,4.0,,simulated_local_1,30.0
0.7768595041322314,0.7345034533324886,0.9136085801925341,7.0,,simulated_local_2,30.0
0.7851239669421488,0.7430022146599687,0.9068587193643339,23.0,,simulated_local_3,30.0
0.7768595041322314,0.7341335141375455,0.909866385938546,0.0,,simulated_local_4,30.0
0.7768595041322314,0.7350927360101672,0.910438115253881,,,fedavg,30.0
0.7768595041322314,0.7350927360101672,0.9082303475112479,6.0,,vlocal,31.0
0.7851239669421488,0.7436895519540146,0.9123193140392988,49.0,,simulated_local_0,31.0
0.7933884297520661,0.7526186153582599,0.9083470116675177,0.0,,simulated_local_1,31.0
0.768595041322314,0.7230834683587845,0.9100857730888378,0.0,,simulated_local_2,31.0
0.7768595041322314,0.7360340278164467,0.904948572436209,11.0,,simulated_local_3,31.0
0.7768595041322314,0.7341335141375455,0.9100399150939329,0.0,,simulated_local_4,31.0
0.7768595041322314,0.7350927360101672,0.9111939915655292,,,fedavg,31.0
0.7851239669421488,0.7435060404757373,0.9061441625276355,3.0,,vlocal,32.0
0.7768595041322314,0.7359143829515481,0.9115903820572806,23.0,,simulated_local_0,32.0
0.7851239669421488,0.7453227865642279,0.9134800879517406,4.0,,simulated_local_1,32.0
0.7768595041322314,0.7349763872491145,0.9132535052706349,18.0,,simulated_local_2,32.0
0.7851239669421488,0.7430022146599687,0.9102248646624425,0.0,,simulated_local_3,32.0
0.7768595041322314,0.7365436980671899,0.9128053830029201,4.0,,simulated_local_4,32.0
0.7768595041322314,0.7346564734112042,0.912043826767713,,,fedavg,32.0
0.7933884297520661,0.7523174559897081,0.9103953291937412,22.0,,vlocal,33.0
0.7768595041322314,0.7354602035042805,0.9108598121181846,1.0,,simulated_local_0,33.0
0.7933884297520661,0.7531246396654115,0.9049238243048396,49.0,,simulated_local_1,33.0
0.7933884297520661,0.7519346356123215,0.9109155517191608,2.0,,simulated_local_2,33.0
0.7768595041322314,0.7360340278164467,0.9130617024149368,1.0,,simulated_local_3,33.0
0.7768595041322314,0.7361608776898033,0.9119102531917401,1.0,,simulated_local_4,33.0
0.7851239669421488,0.7440536266279818,0.9103930677652995,,,fedavg,33.0
0.7933884297520661,0.7519059961358079,0.9145215483033318,4.0,,vlocal,34.0
0.8016528925619835,0.7600767891135511,0.9114765169174359,6.0,,simulated_local_0,34.0
0.8016528925619835,0.7605711601728729,0.9122318255530055,0.0,,simulated_local_1,34.0
0.7933884297520661,0.7515118003832731,0.9093760329198893,31.0,,simulated_local_2,34.0
0.7851239669421488,0.7430022146599687,0.9126098763855371,0.0,,simulated_local_3,34.0
0.7768595041322314,0.7359143829515481,0.9119085818579634,0.0,,simulated_local_4,34.0
0.8016528925619835,0.7605711601728729,0.9129594827795402,,,fedavg,34.0
0.7933884297520661,0.7513587803045573,0.9107377378780169,1.0,,vlocal,35.0
0.7851239669421488,0.743866927766161,0.9124505425787885,0.0,,simulated_local_0,35.0
0.7933884297520661,0.7526186153582599,0.9104299225482031,8.0,,simulated_local_1,35.0
0.7933884297520661,0.7521644359109924,0.9107645037365872,3.0,,simulated_local_2,35.0
0.7768595041322314,0.7360340278164467,0.9129152571942108,0.0,,simulated_local_3,35.0
0.7768595041322314,0.7354602035042805,0.9105664666158709,0.0,,simulated_local_4,35.0
0.7933884297520661,0.7521644359109924,0.9121471173227345,,,fedavg,35.0
0.7851239669421488,0.7423733341998563,0.9117016999422127,0.0,,vlocal,36.0
0.8016528925619835,0.7605711601728729,0.910804460167396,9.0,,simulated_local_0,36.0
0.8016528925619835,0.7605711601728729,0.9129797806565333,0.0,,simulated_local_1,36.0
0.8016528925619835,0.7605711601728729,0.914295650130343,0.0,,simulated_local_2,36.0
0.7851239669421488,0.7430022146599687,0.9099595337840367,0.0,,simulated_local_3,36.0
0.768595041322314,0.725599704387583,0.9100539754931806,0.0,,simulated_local_4,36.0
0.8016528925619835,0.7605711601728729,0.9117275908037558,,,fedavg,36.0
0.7933884297520661,0.7534731842138963,0.9103135441984871,29.0,,vlocal,37.0
0.7933884297520661,0.7515118003832731,0.9137703969882756,33.0,,simulated_local_0,37.0
0.8016528925619835,0.7605711601728729,0.9128010254411854,4.0,,simulated_local_1,37.0
0.7933884297520661,0.7526186153582599,0.9097779242969648,2.0,,simulated_local_2,37.0
0.7851239669421488,0.7418717695726559,0.911632031528481,8.0,,simulated_local_3,37.0
0.7851239669421488,0.7434992718739274,0.9107675746982393,0.0,,simulated_local_4,37.0
0.8016528925619835,0.7605711601728729,0.9110761879401835,,,fedavg,37.0
0.7933884297520661,0.7520061714425947,0.9124394688508977,0.0,,vlocal,38.0
0.8016528925619835,0.7605711601728729,0.9113213125899908,0.0,,simulated_local_0,38.0
0.7933884297520661,0.7520061714425947,0.9126490588248364,18.0,,simulated_local_1,38.0
0.8016528925619835,0.7605711601728729,0.9116471549856254,0.0,,simulated_local_2,38.0
0.8016528925619835,0.7605711601728729,0.9136805688112972,0.0,,simulated_local_3,38.0
0.7851239669421488,0.7440536266279818,0.9126255183794028,0.0,,simulated_local_4,38.0
0.8016528925619835,0.7605711601728729,0.9125352568668299,,,fedavg,38.0
0.7933884297520661,0.7526186153582599,0.9095898443177601,20.0,,vlocal,39.0
0.8016528925619835,0.7605711601728729,0.9119249556330639,10.0,,simulated_local_0,39.0
0.8016528925619835,0.7605711601728729,0.9130983903168778,6.0,,simulated_local_1,39.0
0.8016528925619835,0.7600767891135511,0.912291108288804,1.0,,simulated_local_2,39.0
0.7851239669421488,0.7425876235793591,0.9132196989593462,0.0,,simulated_local_3,39.0
0.7851239669421488,0.7435060404757373,0.9107709425329965,0.0,,simulated_local_4,39.0
0.8016528925619835,0.7605711601728729,0.9120271253048974,,,fedavg,39.0
0.8016528925619835,0.7598677059642005,0.9151260181718128,9.0,,vlocal,40.0
0.8099173553719008,0.76795448946225,0.9130544211224605,35.0,,simulated_local_0,40.0
0.8016528925619835,0.7605711601728729,0.9124995599128418,0.0,,simulated_local_1,40.0
0.7933884297520661,0.7517918820630921,0.9146018961663439,18.0,,simulated_local_2,40.0
0.7851239669421488,0.7423733341998563,0.9099018204438519,0.0,,simulated_local_3,40.0
0.7851239669421488,0.7440536266279818,0.9123703111987844,0.0,,simulated_local_4,40.0
0.8016528925619835,0.7605711601728729,0.9127830058485433,,,fedavg,40.0
0.8099173553719008,0.76795448946225,0.9120874567029708,1.0,,vlocal,41.0
0.8016528925619835,0.7607880506346077,0.9179100536729112,30.0,,simulated_local_0,41.0
0.8016528925619835,0.7605711601728729,0.9128433052382201,16.0,,simulated_local_1,41.0
0.8016528925619835,0.7605711601728729,0.9143078630146361,0.0,,simulated_local_2,41.0
0.8016528925619835,0.7605711601728729,0.9142988772541727,0.0,,simulated_local_3,41.0
0.7851239669421488,0.744878886498797,0.9110302327329416,2.0,,simulated_local_4,41.0
0.8016528925619835,0.7605711601728729,0.9145217339228833,,,fedavg,41.0
0.8016528925619835,0.7597146858854847,0.9086656322756776,9.0,,vlocal,42.0
0.8016528925619835,0.7605711601728729,0.9167498737229267,0.0,,simulated_local_0,42.0
0.7933884297520661,0.7520061714425947,0.9123689936876658,1.0,,simulated_local_1,42.0
0.8016528925619835,0.7605711601728729,0.9096306933947282,7.0,,simulated_local_2,42.0
0.8016528925619835,0.7605711601728729,0.9129774076473215,0.0,,simulated_local_3,42.0
0.7851239669421488,0.7434992718739274,0.9127808451445607,0.0,,simulated_local_4,42.0
0.8016528925619835,0.7605711601728729,0.9132204628706958,,,fedavg,42.0
0.7933884297520661,0.7510562904502299,0.9130011189347743,2.0,,vlocal,43.0
0.8016528925619835,0.7605711601728729,0.9141274223376701,0.0,,simulated_local_0,43.0
0.8099173553719008,0.76795448946225,0.9162176058340663,3.0,,simulated_local_1,43.0
0.8016528925619835,0.7605711601728729,0.9152899590590325,0.0,,simulated_local_2,43.0
0.8016528925619835,0.7605711601728729,0.9149561027711718,0.0,,simulated_local_3,43.0
0.7933884297520661,0.752252010123407,0.917052374927957,2.0,,simulated_local_4,43.0
0.8016528925619835,0.7605711601728729,0.91524606301027,,,fedavg,43.0
0.7933884297520661,0.7517918820630921,0.9097730028754111,0.0,,vlocal,44.0
0.8016528925619835,0.7605711601728729,0.9145232389144184,0.0,,simulated_local_0,44.0
0.8016528925619835,0.7605711601728729,0.9153110095117792,13.0,,simulated_local_1,44.0
0.8099173553719008,0.76795448946225,0.9115424704381208,30.0,,simulated_local_2,44.0
0.8016528925619835,0.7605711601728729,0.9138122686156552,0.0,,simulated_local_3,44.0
0.7851239669421488,0.7420247896513715,0.9139753649945067,0.0,,simulated_local_4,44.0
0.8016528925619835,0.7605711601728729,0.9132906585693643,,,fedavg,44.0
0.7933884297520661,0.7517918820630921,0.916291478098474,0.0,,vlocal,45.0
0.8016528925619835,0.7605711601728729,0.9169671161307537,9.0,,simulated_local_0,45.0
0.8016528925619835,0.7605711601728729,0.9096680262836925,3.0,,simulated_local_1,45.0
0.8016528925619835,0.7605711601728729,0.9118646100761658,2.0,,simulated_local_2,45.0
0.8016528925619835,0.7605711601728729,0.9112187636374367,10.0,,simulated_local_3,45.0
0.7851239669421488,0.7435994471807142,0.9105018015131372,0.0,,simulated_local_4,45.0
0.8016528925619835,0.7605711601728729,0.9130856944824578,,,fedavg,45.0
0.7933884297520661,0.7517918820630921,0.9137198305836435,0.0,,vlocal,46.0
0.7933884297520661,0.7523066973629555,0.9134811606105124,7.0,,simulated_local_0,46.0
0.8099173553719008,0.76795448946225,0.9131976871595531,1.0,,simulated_local_1,46.0
0.7933884297520661,0.7521644359109924,0.9121619122341297,3.0,,simulated_local_2,46.0
0.8016528925619835,0.7605711601728729,0.9138349428527449,0.0,,simulated_local_3,46.0
0.7768595041322314,0.7354602035042805,0.9109309881206326,0.0,,simulated_local_4,46.0
